CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16265,10,9,5224.96,5,5,5,555
16266,74,7,861.89,2,5,4,254
16268,72,2,667.65,3,3,3,333
16270,354,1,953.74,1,2,4,124
16271,3,5,1261.6000000000001,5,4,4,544
16272,117,1,411.7,2,2,2,222
16274,374,1,351.75,1,2,2,122
16275,197,1,519.07,1,2,3,123
16276,177,1,177.0,2,2,1,221
16278,101,1,566.38,2,2,3,223
16279,22,3,1443.5,4,4,4,444
16281,73,1,121.5,2,2,1,221
16282,340,1,137.7,1,2,1,121
16283,6,5,1546.21,5,4,4,544
16284,32,2,784.84,4,3,4,434
16287,170,1,125.22000000000001,2,2,1,221
16292,122,1,302.25,2,2,2,222
16293,22,10,2248.9900000000002,4,5,5,455
16295,10,4,1267.71,5,4,4,544
16297,269,1,294.34000000000003,1,2,2,122
16298,23,3,598.2,4,4,3,443
16302,127,1,233.22,2,2,2,222
16303,26,3,4073.93,4,4,5,445
16305,139,1,361.21999999999997,2,2,2,222
16306,214,6,585.17,1,5,3,153
16309,107,2,706.57,2,3,3,233
16311,18,2,597.54,4,3,3,433
16313,4,2,237.07,5,3,2,532
16315,331,1,226.37,1,2,2,122
16316,65,8,2917.67,3,5,5,355
16317,120,3,1251.53,2,4,4,244
16318,36,1,304.75,3,2,2,322
16319,218,1,404.40000000000003,1,2,2,122
16320,173,2,1016.14,2,3,4,234
16321,73,5,373.65000000000003,2,4,2,242
16322,2,2,326.75,5,3,2,532
16324,129,3,408.59000000000003,2,4,2,242
16325,47,3,594.24,3,4,3,343
16326,6,14,3039.2200000000003,5,5,5,555
16327,15,6,3445.11,5,5,5,555
16330,18,3,139.41,4,4,1,441
16332,29,7,1532.8,4,5,4,454
16337,37,1,151.05,3,2,1,321
16338,158,1,214.79999999999998,2,2,2,222
16339,285,1,94.05,1,2,1,121
16340,108,1,520.39,2,2,3,223
16341,25,4,1073.87,4,4,4,444
16342,76,4,281.61,2,4,2,242
16343,17,2,328.58,4,3,2,432
16344,159,1,101.10000000000001,2,2,1,221
16345,45,1,565.46,3,2,3,323
16347,12,2,800.73,5,3,4,534
16348,33,7,1365.65,4,5,4,454
16349,291,1,53.5,1,2,1,121
16350,22,4,1102.55,4,4,4,444
16351,333,1,153.9,1,2,1,121
16352,18,2,494.44,4,3,3,433
16353,18,16,2761.55,4,5,5,455
16354,64,2,395.8,3,3,2,332
16356,198,3,211.77,1,4,2,142
16357,34,3,658.88,3,4,3,343
16358,2,4,2027.5,5,4,5,545
16359,8,8,960.96,5,5,4,554
16360,5,6,3350.54,5,5,5,555
16361,10,4,891.21,5,4,4,544
16362,33,5,695.95,4,4,3,443
16363,54,1,109.36000000000001,3,2,1,321
16364,12,2,705.79,5,3,3,533
16365,18,8,710.36,4,5,3,453
16366,19,1,327.3,4,2,2,422
16367,38,2,775.11,3,3,3,333
16368,3,2,465.87,5,3,3,533
16369,19,3,1429.79,4,4,4,444
16370,83,4,1301.91,2,4,4,244
16372,34,2,355.73,3,3,2,332
16374,67,2,466.73,3,3,3,333
16376,9,2,838.94,5,3,4,534
16378,248,3,362.95,1,4,2,142
16379,5,4,2057.68,5,4,5,545
16380,62,1,142.79,3,2,1,321
16383,75,2,565.64,2,3,3,233
16384,90,2,584.5,2,3,3,233
16385,61,3,554.86,3,4,3,343
16386,29,2,302.57,4,3,2,432
16387,323,1,94.36,1,2,1,121
16389,54,4,1095.51,3,4,4,344
16392,270,1,217.89,1,2,2,122
16393,3,13,3025.84,5,5,5,555
16394,57,5,786.44,3,4,4,344
16395,61,5,1315.74,3,4,4,344
16398,155,2,1552.2,2,3,4,234
16399,20,2,394.1,4,3,2,432
16400,95,1,303.93,2,2,2,222
16401,2,12,2683.04,5,5,5,555
16402,265,2,241.25,1,3,2,132
16403,313,1,177.5,1,2,1,121
16404,71,1,443.05,3,2,3,323
16405,303,2,74.85,1,3,1,131
16406,19,1,154.35,4,2,1,421
16407,13,10,1914.68,5,5,5,555
16409,37,5,1942.3400000000001,3,4,5,345
16411,20,2,211.7,4,3,2,432
16412,54,1,135.99,3,2,1,321
16413,57,1,262.2,3,2,2,322
16414,22,2,126.25,4,3,1,431
16415,45,1,191.57,3,2,1,321
16416,27,3,952.4,4,4,4,444
16418,45,3,631.12,3,4,3,343
16419,113,6,822.39,2,5,4,254
16422,18,37,3487.44,4,5,5,455
16423,25,1,285.28,4,2,2,422
16424,192,1,102.96000000000001,1,2,1,121
16425,303,1,302.7,1,2,2,122
16426,3,10,1822.0,5,5,5,555
16427,264,2,166.06,1,3,1,131
16429,107,1,284.55,2,2,2,222
16430,58,1,200.05,3,2,1,321
16431,214,3,547.68,1,4,3,143
16432,65,1,143.4,3,2,1,321
16433,29,1,184.26,4,2,1,421
16434,30,7,1466.8,4,5,4,454
16438,6,5,798.35,5,4,4,544
16440,8,5,3556.67,5,4,5,545
16441,68,2,381.2,3,3,2,332
16442,2,3,588.3,5,4,3,543
16444,47,4,603.67,3,4,3,343
16445,34,1,230.51,3,2,2,322
16446,206,1,2.9,1,2,1,121
16447,136,1,162.31,2,2,1,221
16448,199,1,182.99,1,2,1,121
16449,198,2,707.69,1,3,3,133
16450,150,1,311.92,2,2,2,222
16451,88,1,266.97,2,2,2,222
16454,45,2,6.9,3,3,1,331
16455,64,7,1841.18,3,5,5,355
16456,100,5,1448.88,2,4,4,244
16457,219,1,161.56,1,2,1,121
16458,3,18,3469.3,5,5,5,555
16460,29,3,803.55,4,4,4,444
16461,178,1,142.92,2,2,1,221
16462,74,3,136.0,2,4,1,241
16463,22,4,1312.48,4,4,4,444
16464,20,3,1240.7,4,4,4,444
16466,34,7,1479.6200000000001,3,5,4,354
16468,75,1,12.5,2,2,1,221
16469,24,4,625.42,4,4,3,443
16470,52,4,715.45,3,4,3,343
16471,275,1,223.95000000000002,1,2,2,122
16473,165,3,316.11,2,4,2,242
16474,8,7,1810.65,5,5,5,555
16475,89,4,502.7,2,4,3,243
16477,64,7,2466.62,3,5,5,355
16478,26,3,300.76,4,4,2,442
16479,11,2,300.83,5,3,2,532
16480,76,1,613.77,2,2,3,223
16482,16,1,167.34,4,2,1,421
16483,193,1,139.35,1,2,1,121
16484,174,2,404.3,2,3,2,232
16485,78,1,363.65,2,2,2,222
16488,34,3,402.0,3,4,2,342
16491,47,1,681.54,3,2,3,323
16493,80,4,1017.5500000000001,2,4,4,244
16494,297,1,723.93,1,2,3,123
16495,4,3,607.46,5,4,3,543
16496,9,3,1548.28,5,4,4,544
16497,50,6,2965.69,3,5,5,355
16498,162,2,100.97,2,3,1,231
16499,361,2,365.45,1,3,2,132
16500,5,6,400.86,5,5,2,552
16503,107,4,1431.93,2,4,4,244
16504,26,1,451.84,4,2,3,423
16506,20,2,90.30000000000001,4,3,1,431
16509,297,1,363.7,1,2,2,122
16510,373,1,248.1,1,2,2,122
16511,22,3,871.53,4,4,4,444
16513,5,4,874.59,5,4,4,544
16515,53,5,1502.04,3,4,4,344
16516,31,1,101.69999999999999,4,2,1,421
16517,278,1,162.7,1,2,1,121
16518,62,2,424.32,3,3,3,333
16519,26,2,215.07999999999998,4,3,2,432
16520,187,3,1046.57,1,4,4,144
16523,2,21,7215.59,5,5,5,555
16525,3,26,6098.49,5,5,5,555
16526,172,1,290.36,2,2,2,222
16527,82,1,228.06,2,2,2,222
16528,4,1,230.37,5,2,2,522
16529,191,1,455.25,1,2,3,123
16531,23,7,1204.87,4,5,4,454
16533,20,3,1003.97,4,4,4,444
16535,6,1,578.63,5,2,3,523
16536,111,1,548.12,2,2,3,223
16539,3,4,1388.81,5,4,4,544
16542,54,1,119.62,3,2,1,321
16545,165,1,101.7,2,2,1,221
16546,291,2,604.75,1,3,3,133
16549,11,10,3973.7,5,5,5,555
16550,109,5,2253.25,2,4,5,245
16551,96,3,525.88,2,4,3,243
16552,243,2,351.89000000000004,1,3,2,132
16553,206,6,1189.74,1,5,4,154
16554,43,3,837.1,3,4,4,344
16555,36,2,285.89,3,3,2,332
16556,67,7,3199.55,3,5,5,355
16557,25,2,236.85,4,3,2,432
16558,1,20,7290.77,5,5,5,555
16560,27,2,841.41,4,3,4,434
16561,6,2,511.12,5,3,3,533
16563,54,1,430.3,3,2,3,323
16565,365,1,35.7,1,2,1,121
16566,16,5,383.38,4,4,2,442
16567,195,2,593.2,1,3,3,133
16569,4,1,124.2,5,2,1,521
16570,16,10,2679.56,4,5,5,455
16571,27,3,1282.67,4,4,4,444
16572,128,3,1009.6,2,4,4,244
16573,85,2,663.61,2,3,3,233
16574,72,1,425.04,3,2,3,323
16581,183,1,105.84,1,2,1,121
16582,114,1,50.099999999999994,2,2,1,221
16583,374,1,233.45,1,2,2,122
16584,81,2,691.88,2,3,3,233
16586,249,1,463.95,1,2,3,123
16587,233,1,225.15,1,2,2,122
16589,72,3,459.24,3,4,3,343
16591,69,1,213.5,3,2,2,322
16592,5,16,3826.58,5,5,5,555
16593,51,2,260.43,3,3,2,332
16594,76,1,181.09,2,2,1,221
16595,62,1,360.16,3,2,2,322
16596,16,2,250.15,4,3,2,432
16597,5,1,44.24,5,2,1,521
16598,286,1,145.04999999999998,1,2,1,121
16600,5,6,710.8,5,5,3,553
16601,41,1,228.66,3,2,2,322
16602,37,1,514.16,3,2,3,323
16603,75,2,478.47,2,3,3,233
16607,18,13,3100.27,4,5,5,455
16609,16,7,5403.7,4,5,5,455
16610,220,1,75.66,1,2,1,121
16611,187,1,129.49,1,2,1,121
16612,33,4,1187.66,4,4,4,444
16613,71,1,618.59,3,2,3,323
16614,183,1,506.19,1,2,3,123
16616,16,2,500.42,4,3,3,433
16617,236,1,91.85,1,2,1,121
16618,32,5,2052.63,4,4,5,445
16619,264,1,226.21,1,2,2,122
16620,4,2,178.96,5,3,1,531
16621,52,4,737.16,3,4,3,343
16623,246,1,129.45,1,2,1,121
16624,81,2,546.59,2,3,3,233
16625,275,1,333.08,1,2,2,122
16626,1,17,3512.74,5,5,5,555
16627,80,1,304.08,2,2,2,222
16628,30,5,2188.05,4,4,5,445
16629,74,2,368.75,2,3,2,232
16633,18,6,2782.3,4,5,5,455
16634,223,2,217.9,1,3,2,132
16637,33,4,1066.51,4,4,4,444
16638,23,10,1518.6000000000001,4,5,4,454
16639,32,3,1257.51,4,4,4,444
16641,106,1,140.38,2,2,1,221
16642,5,2,583.63,5,3,3,533
16643,246,1,446.71000000000004,1,2,3,123
16644,178,2,833.78,2,3,4,234
16647,170,2,174.22,2,3,1,231
16648,43,1,267.26,3,2,2,322
16650,72,1,447.38,3,2,3,323
16652,59,6,3864.45,3,5,5,355
16653,17,2,1212.66,4,3,4,434
16654,142,4,529.87,2,4,3,243
16655,18,6,3319.66,4,5,5,455
16656,23,13,1444.28,4,5,4,454
16657,10,4,794.21,5,4,4,544
16658,369,1,123.24,1,2,1,121
16659,190,1,20.4,1,2,1,121
16660,17,2,205.97,4,3,2,432
16665,363,1,83.2,1,2,1,121
16666,20,1,118.98,4,2,1,421
16667,69,2,567.1800000000001,3,3,3,333
16668,16,6,286.56,4,5,2,452
16669,24,3,1344.88,4,4,4,444
16670,17,11,3968.82,4,5,5,455
16671,36,1,81.75,3,2,1,321
16672,3,17,5017.4,5,5,5,555
16674,55,2,304.24,3,3,2,332
16676,34,4,1592.1200000000001,3,4,4,344
16678,3,12,2668.5099999999998,5,5,5,555
16679,367,1,129.75,1,2,1,121
16680,44,1,183.7,3,2,1,321
16681,78,5,987.34,2,4,4,244
16682,5,5,451.32,5,4,3,543
16684,5,12,3221.04,5,5,5,555
16685,62,2,310.32,3,3,2,332
16686,48,7,2834.48,3,5,5,355
16688,2,4,1181.18,5,4,4,544
16689,76,2,352.52,2,3,2,232
16690,73,2,173.38,2,3,1,231
16692,257,2,158.5,1,3,1,131
16693,69,2,477.86,3,3,3,333
16696,136,4,657.9000000000001,2,4,3,243
16697,242,1,112.75,1,2,1,121
16700,9,13,4971.31,5,5,5,555
16701,9,12,2188.12,5,5,5,555
16705,1,20,8490.17,5,5,5,555
16706,38,3,531.35,3,4,3,343
16708,46,1,656.63,3,2,3,323
16709,85,5,2913.83,2,4,5,245
16710,20,10,2415.49,4,5,5,455
16711,4,4,535.83,5,4,3,543
16712,10,11,3501.33,5,5,5,555
16713,19,15,6095.9800000000005,4,5,5,455
16714,219,3,1129.06,1,4,4,144
16715,79,1,99.39999999999999,2,2,1,221
16716,267,1,166.8,1,2,1,121
16717,24,6,3730.28,4,5,5,455
16718,370,1,565.73,1,2,3,123
16719,15,7,1705.42,5,5,5,555
16720,27,1,139.03,4,2,1,421
16721,263,1,292.47,1,2,2,122
16722,18,13,3271.29,4,5,5,455
16723,92,2,491.44,2,3,3,233
16725,303,7,744.83,1,5,3,153
16726,27,5,1348.3,4,4,4,444
16727,365,1,256.32,1,2,2,122
16728,47,4,1048.28,3,4,4,344
16729,39,21,6713.19,3,5,5,355
16730,53,3,627.87,3,4,3,343
16732,32,1,589.83,4,2,3,423
16734,53,3,596.76,3,4,3,343
16735,79,5,2015.95,2,4,5,245
16738,298,1,3.75,1,2,1,121
16739,177,1,271.59999999999997,2,2,2,222
16742,47,1,464.9,3,2,3,323
16743,30,7,2072.65,4,5,5,455
16744,12,7,1237.07,5,5,4,554
16745,87,17,4504.9800000000005,2,5,5,255
16746,5,18,6039.49,5,5,5,555
16747,38,2,665.98,3,3,3,333
16748,18,5,1515.9,4,4,4,444
16750,45,5,623.93,3,4,3,343
16751,31,1,216.01999999999998,4,2,2,422
16752,373,1,207.5,1,2,2,122
16753,59,1,223.92000000000002,3,2,2,322
16755,115,3,1328.79,2,4,4,244
16756,215,1,239.4,1,2,2,122
16757,319,1,106.83000000000001,1,2,1,121
16758,66,1,270.15999999999997,3,2,2,322
16759,8,3,760.75,5,4,3,543
16761,97,1,195.9,2,2,1,221
16762,20,3,1207.24,4,4,4,444
16763,199,1,588.4499999999999,1,2,3,123
16764,4,13,2790.9500000000003,5,5,5,555
16765,295,1,34.0,1,2,1,121
16766,274,2,1084.4,1,3,4,134
16767,31,10,4222.07,4,5,5,455
16768,48,3,368.09000000000003,3,4,2,342
16769,261,1,361.54,1,2,2,122
16770,58,5,757.1,3,4,3,343
16771,34,5,2190.89,3,4,5,345
16773,58,1,124.79,3,2,1,321
16774,68,4,590.12,3,4,3,343
16775,11,11,1691.51,5,5,5,555
16776,61,1,371.54,3,2,2,322
16777,81,2,222.62,2,3,2,232
16778,75,2,245.94,2,3,2,232
16779,3,22,7808.88,5,5,5,555
16780,101,2,422.24,2,3,3,233
16781,373,1,311.25,1,2,2,122
16782,11,13,2267.9500000000003,5,5,5,555
16784,20,1,107.6,4,2,1,421
16788,124,2,594.39,2,3,3,233
16789,9,1,80.8,5,2,1,521
16790,4,6,1517.18,5,5,4,554
16791,30,7,1705.78,4,5,5,455
16792,283,2,110.38000000000001,1,3,1,131
16793,58,1,243.84,3,2,2,322
16794,2,10,1142.34,5,5,4,554
16795,366,1,414.88,1,2,3,123
16796,90,1,305.62,2,2,2,222
16800,12,1,1122.33,5,2,4,524
16801,164,4,1527.03,2,4,4,244
16803,66,1,332.3,3,2,2,322
16804,24,3,486.99,4,4,3,443
16805,174,2,397.11,2,3,2,232
16806,104,4,762.16,2,4,3,243
16807,143,3,1098.19,2,4,4,244
16808,100,2,261.21999999999997,2,3,2,232
16809,24,5,914.69,4,4,4,444
16810,193,1,309.54,1,2,2,122
16811,5,2,489.23,5,3,3,533
16812,361,1,479.35,1,2,3,123
16813,9,10,1578.02,5,5,4,554
16814,15,21,5715.68,5,5,5,555
16816,104,4,417.06,2,4,3,243
16817,3,9,1515.1100000000001,5,5,4,554
16818,11,11,3275.05,5,5,5,555
16820,96,1,483.69,2,2,3,223
16823,228,1,358.38,1,2,2,122
16824,16,2,460.64,4,3,3,433
16825,39,2,602.38,3,3,3,333
16826,52,1,341.7,3,2,2,322
16828,94,2,128.5,2,3,1,231
16829,157,1,197.22,2,2,1,221
16830,39,1,325.91,3,2,2,322
16832,185,3,199.15,1,4,1,141
16833,2,4,1106.53,5,4,4,544
16834,228,1,413.46,1,2,3,123
16835,129,2,180.85,2,3,1,231
16836,40,2,175.55,3,3,1,331
16837,32,11,3115.3,4,5,5,455
16838,198,2,588.85,1,3,3,133
16839,9,34,7048.59,5,5,5,555
16841,37,6,1692.7,3,5,5,355
16842,101,3,1264.19,2,4,4,244
16843,43,16,7238.47,3,5,5,355
16846,51,1,214.32,3,2,2,322
16847,44,1,193.44,3,2,1,321
16848,53,1,281.42,3,2,2,322
16849,187,1,124.57,1,2,1,121
16850,334,1,317.29,1,2,2,122
16851,5,3,322.28999999999996,5,4,2,542
16852,11,2,144.91000000000003,5,3,1,531
16855,24,2,328.4,4,3,2,432
16856,15,1,35.400000000000006,5,2,1,521
16858,369,1,375.69000000000005,1,2,2,122
16859,145,2,695.43,2,3,3,233
16861,60,2,112.80000000000001,3,3,1,331
16863,32,2,438.88,4,3,3,433
16866,141,3,207.73999999999998,2,4,2,242
16869,23,4,756.34,4,4,3,443
16871,23,6,2812.34,4,5,5,455
16872,78,1,62.7,2,2,1,221
16873,5,6,6443.14,5,5,5,555
16875,68,5,2095.53,3,4,5,345
16877,13,6,846.62,5,5,4,554
16878,85,1,13.3,2,2,1,221
16880,31,7,1471.27,4,5,4,454
16882,67,3,705.12,3,4,3,343
16883,188,2,272.48,1,3,2,132
16884,38,2,399.96,3,3,2,332
16885,16,3,450.41,4,4,3,443
16887,36,1,192.32999999999998,3,2,1,321
16889,195,3,1572.79,1,4,4,144
16891,2,5,742.43,5,4,3,543
16892,2,5,518.19,5,4,3,543
16893,367,1,145.93,1,2,1,121
16895,65,1,202.27,3,2,1,321
16897,300,2,289.78,1,3,2,132
16898,27,3,494.19,4,4,3,443
16899,8,6,1230.26,5,5,4,554
16900,17,3,803.25,4,4,4,444
16902,117,1,1607.64,2,2,4,224
16903,30,1,363.2,4,2,2,422
16904,5,16,3405.43,5,5,5,555
16905,6,7,2701.28,5,5,5,555
16906,82,4,457.83,2,4,3,243
16907,30,5,928.76,4,4,4,444
16909,73,1,263.22,2,2,2,222
16910,5,8,1508.96,5,5,4,554
16912,29,11,2476.98,4,5,5,455
16913,291,1,53.44,1,2,1,121
16914,37,1,133.76,3,2,1,321
16915,10,6,621.6800000000001,5,5,3,553
16916,24,2,548.73,4,3,3,433
16917,277,1,192.8,1,2,1,121
16918,50,6,1005.82,3,5,4,354
16919,157,11,2592.25,2,5,5,255
16921,62,1,154.18,3,2,1,321
16923,13,17,6326.76,5,5,5,555
16924,22,3,829.89,4,4,4,444
16926,372,1,230.25,1,2,2,122
16927,277,2,139.85,1,3,1,131
16928,81,17,1970.37,2,5,5,255
16929,4,7,1227.71,5,5,4,554
16930,27,3,360.17,4,4,2,442
16931,6,21,4498.35,5,5,5,555
16932,54,1,150.23000000000002,3,2,1,321
16933,2,2,548.11,5,3,3,533
16934,55,2,931.03,3,3,4,334
16936,26,1,255.06,4,2,2,422
16938,9,4,1848.19,5,4,5,545
16940,53,3,2996.24,3,4,5,345
16942,13,9,1904.99,5,5,5,555
16943,212,3,816.73,1,4,4,144
16945,22,19,4217.9400000000005,4,5,5,455
16947,236,1,375.28,1,2,2,122
16948,139,3,212.9,2,4,2,242
16949,4,6,1244.27,5,5,4,554
16950,57,3,889.2,3,4,4,344
16951,135,3,1212.71,2,4,4,244
16952,110,2,167.61,2,3,1,231
16953,31,1,20.8,4,2,1,421
16954,1,9,1654.1599999999999,5,5,4,554
16955,185,4,477.87,1,4,3,143
16956,18,1,308.74,4,2,2,422
16957,240,2,416.64,1,3,3,133
16959,88,1,117.35000000000001,2,2,1,221
16960,39,3,507.05,3,4,3,343
16961,117,1,234.17,2,2,2,222
16963,188,1,110.55000000000001,1,2,1,121
16965,227,1,141.25,1,2,1,121
16966,45,2,116.05,3,3,1,331
16967,190,1,305.09999999999997,1,2,2,122
16968,5,2,439.43,5,3,3,533
16969,40,3,594.85,3,4,3,343
16971,39,1,357.21,3,2,2,322
16976,268,1,175.2,1,2,1,121
16978,78,1,344.33,2,2,2,222
16979,4,6,1698.88,5,5,5,555
16980,256,2,795.26,1,3,4,134
16982,61,1,384.06,3,2,2,322
16983,13,7,1716.87,5,5,5,555
16984,89,2,3712.55,2,3,5,235
16985,18,10,4309.64,4,5,5,455
16986,31,1,20.8,4,2,1,421
16987,4,7,1616.8,5,5,4,554
16988,6,1,126.12,5,2,1,521
16989,8,3,110.54999999999998,5,4,1,541
16992,11,5,1561.51,5,4,4,544
16996,31,6,1335.2800000000002,4,5,4,454
16997,289,2,117.0,1,3,1,131
16998,150,3,105.4,2,4,1,241
16999,24,2,305.82,4,3,2,432
17001,1,11,3692.41,5,5,5,555
17002,86,3,1285.05,2,4,4,244
17004,47,2,703.14,3,3,3,333
17006,5,4,781.78,5,4,4,544
17007,51,6,833.21,3,5,4,354
17010,19,1,171.96,4,2,1,421
17011,31,1,270.9,4,2,2,422
17014,9,3,583.4300000000001,5,4,3,543
17015,29,3,1788.69,4,4,5,445
17017,3,19,5292.44,5,5,5,555
17018,41,2,889.5,3,3,4,334
17019,12,4,1258.08,5,4,4,544
17022,32,1,71.0,4,2,1,421
17024,46,3,95.85,3,4,1,341
17025,61,3,236.45,3,4,2,342
17026,370,1,33.15,1,2,1,121
17027,79,6,877.5600000000001,2,5,4,254
17030,64,1,132.95,3,2,1,321
17031,12,2,317.95,5,3,2,532
17033,87,3,744.96,2,4,3,243
17034,17,3,675.92,4,4,3,443
17035,246,2,412.73,1,3,2,132
17037,88,1,1267.32,2,2,4,224
17038,31,1,112.4,4,2,1,421
17040,138,1,449.73,2,2,3,223
17041,27,3,994.37,4,4,4,444
17042,3,5,1001.18,5,4,4,544
17043,33,4,1601.18,4,4,4,444
17045,114,3,339.44,2,4,2,242
17046,158,1,296.3,2,2,2,222
17047,86,3,1100.9,2,4,4,244
17048,118,3,862.95,2,4,4,244
17049,3,9,5515.59,5,5,5,555
17050,97,6,3013.2400000000002,2,5,5,255
17051,195,1,240.89000000000001,1,2,2,122
17052,29,1,372.53000000000003,4,2,2,422
17053,131,1,498.48,2,2,3,223
17054,29,5,1315.53,4,4,4,444
17058,82,3,1159.09,2,4,4,244
17059,30,5,2969.51,4,4,5,445
17060,267,1,50.400000000000006,1,2,1,121
17061,74,9,3138.0499999999997,2,5,5,255
17062,314,4,526.49,1,4,3,143
17063,22,7,1385.9,4,5,4,454
17064,59,3,855.45,3,4,4,344
17068,13,21,4552.14,5,5,5,555
17069,29,9,2709.7000000000003,4,5,5,455
17070,115,1,304.24,2,2,2,222
17071,29,9,2313.03,4,5,5,455
17073,18,4,1432.17,4,4,4,444
17075,18,4,834.12,4,4,4,444
17076,37,3,630.3599999999999,3,4,3,343
17078,37,2,262.28,3,3,2,332
17079,79,1,118.80000000000001,2,2,1,221
17080,23,1,211.29999999999998,4,2,2,422
17081,26,2,288.91,4,3,2,432
17082,34,2,1832.65,3,3,5,335
17083,110,3,1266.7,2,4,4,244
17084,36,2,2378.33,3,3,5,335
17085,124,5,1499.8,2,4,4,244
17086,8,6,1403.8,5,5,4,554
17088,29,4,1991.01,4,4,5,445
17090,5,5,1459.79,5,4,4,544
17091,3,9,3689.52,5,5,5,555
17092,51,4,1668.34,3,4,4,344
17094,323,1,302.0,1,2,2,122
17095,23,3,1297.16,4,4,4,444
17096,16,4,1008.69,4,4,4,444
17097,3,8,954.42,5,5,4,554
17100,19,2,948.34,4,3,4,434
17101,30,3,1098.63,4,4,4,444
17102,262,1,25.5,1,2,1,121
17105,160,2,655.78,2,3,3,233
17107,34,6,8106.78,3,5,5,355
17109,30,6,867.25,4,5,4,454
17110,166,1,163.29999999999998,2,2,1,221
17111,48,1,191.89000000000001,3,2,1,321
17114,6,8,801.12,5,5,4,554
17115,9,3,805.1,5,4,4,544
17117,289,1,116.19999999999999,1,2,1,121
17118,318,1,157.02,1,2,1,121
17119,4,2,588.19,5,3,3,533
17120,234,1,307.46,1,2,2,122
17122,120,1,138.32,2,2,1,221
17123,162,1,263.7,2,2,2,222
17124,186,1,294.24,1,2,2,122
17125,51,1,214.98000000000002,3,2,2,322
17126,153,5,969.41,2,4,4,244
17128,335,1,157.09,1,2,1,121
17131,6,5,2381.57,5,4,5,545
17133,16,3,32.400000000000006,4,4,1,441
17134,107,2,413.2,2,3,3,233
17135,17,7,805.77,4,5,4,454
17138,276,1,380.5,1,2,2,122
17139,16,12,9175.37,4,5,5,455
17140,248,1,140.92000000000002,1,2,1,121
17142,240,1,579.0,1,2,3,123
17144,2,2,898.53,5,3,4,534
17146,106,3,749.78,2,4,3,243
17147,23,4,1635.8700000000001,4,4,4,444
17148,52,1,124.88,3,2,1,321
17152,195,3,408.8,1,4,2,142
17153,25,1,213.78,4,2,2,422
17154,76,1,299.1,2,2,2,222
17155,18,2,112.5,4,3,1,431
17157,8,2,319.0,5,3,2,532
17158,33,3,1176.97,4,4,4,444
17159,22,3,1536.0,4,4,4,444
17160,32,6,3403.47,4,5,5,455
17162,29,10,1715.46,4,5,5,455
17163,22,2,293.1,4,3,2,432
17164,33,7,2467.35,4,5,5,455
17165,285,1,158.68,1,2,1,121
17166,39,2,206.34,3,3,2,332
17169,58,2,820.66,3,3,4,334
17171,290,1,224.91,1,2,2,122
17172,79,1,224.28,2,2,2,222
17173,6,8,3674.8,5,5,5,555
17174,218,1,59.9,1,2,1,121
17175,45,4,1225.53,3,4,4,344
17176,202,1,224.53,1,2,2,122
17179,179,3,711.79,2,4,3,243
17180,57,4,737.41,3,4,3,343
17181,58,1,84.39999999999999,3,2,1,321
17183,8,6,2547.81,5,5,5,555
17187,227,1,154.14999999999998,1,2,1,121
17188,12,7,1965.91,5,5,5,555
17189,107,2,383.75,2,3,2,232
17190,59,2,423.74,3,3,3,333
17191,29,7,2007.76,4,5,5,455
17193,36,7,1088.8600000000001,3,5,4,354
17194,274,2,175.62,1,3,1,131
17197,30,1,1013.01,4,2,4,424
17198,24,3,631.02,4,4,3,443
17201,54,1,155.07999999999998,3,2,1,321
17203,36,6,1003.24,3,5,4,354
17204,176,4,1352.16,2,4,4,244
17205,54,1,20.5,3,2,1,321
17206,54,1,204.24,3,2,2,322
17211,27,8,2264.18,4,5,5,455
17212,254,1,3.95,1,2,1,121
17213,41,7,2751.35,3,5,5,355
17214,61,6,1059.1200000000001,3,5,4,354
17217,235,1,113.5,1,2,1,121
17218,5,10,1888.13,5,5,5,555
17219,32,1,114.23,4,2,1,421
17220,25,14,3151.43,4,5,5,455
17221,8,2,258.16,5,3,2,532
17222,66,1,328.65,3,2,2,322
17223,311,2,416.89,1,3,3,133
17226,309,1,169.69,1,2,1,121
17227,19,6,449.36,4,5,3,453
17228,16,8,1848.85,4,5,5,455
17229,97,2,318.76,2,3,2,232
17230,265,6,2311.0499999999997,1,5,5,155
17231,13,10,3077.92,5,5,5,555
17232,3,2,417.77,5,3,3,533
17233,36,1,164.32,3,2,1,321
17234,183,1,149.89000000000001,1,2,1,121
17235,26,2,500.56,4,3,3,433
17236,13,6,834.53,5,5,4,554
17237,12,2,314.69,5,3,2,532
17238,3,17,3691.8,5,5,5,555
17239,313,1,382.5,1,2,2,122
17242,109,2,915.04,2,3,4,234
17243,2,26,7459.89,5,5,5,555
17244,54,1,532.53,3,2,3,323
17245,205,1,171.45,1,2,1,121
17247,16,1,280.09000000000003,4,2,2,422
17248,121,1,277.85,2,2,2,222
17250,4,2,381.97,5,3,2,532
17251,363,1,269.83,1,2,2,122
17252,117,2,348.91,2,3,2,232
17253,19,1,178.26,4,2,1,421
17254,5,2,247.79,5,3,2,532
17255,41,2,279.3,3,3,2,332
17256,108,2,150.29999999999998,2,3,1,231
17259,149,2,568.63,2,3,3,233
17262,53,3,399.76,3,4,2,342
